customer_id,customer_name,city,address,points,membership_type
2225,Mary Perez,Jerash,29558 Saunders Summit Suite 177,1207,Platinum
2226,Amanda Whitehead,Karak,590 Jessica Fields Suite 306,1092,Bronze
2227,Joshua Brown,Ajloun,494 Jennifer Mountains,1250,Gold
2228,Zachary Maldonado,Amman,94916 Fletcher Dale,649,Gold
2229,Kimberly Mclaughlin,Jerash,7845 Justin Plain Apt. 596,3564,Bronze
2230,Monica Ramirez,Zarqa,95272 Taylor Islands Apt. 126,3414,Gold
2231,Dawn Daniels,Mafraq,77888 Matthew Haven Apt. 725,2078,Gold
2232,Kevin Martinez,Mafraq,56304 Patrick Forks Apt. 159,62,Platinum
2233,Michelle Johnson,Amman,53017 Scott Court,3389,Gold
2234,Alexander Davis,Aqaba,1746 Sara Ranch Suite 062,2961,Platinum
2235,Monica Johnson,Ajloun,534 Nguyen Light,1995,Gold
2236,Victor Rose,Ajloun,03102 Christopher Lodge Suite 509,3358,Silver
2237,Nicholas Sweeney,Zarqa,3739 Frances Route,1601,Silver
2238,James Allen,Salt,2376 Kristin Expressway,462,Gold
2239,Ricardo Gutierrez,Amman,851 Porter Curve,2387,Platinum
2240,Robert Anderson,Madaba,590 Burton Lake,1970,Bronze
2241,Patricia Larson,Ajloun,3128 Sean Fort Apt. 432,4776,Platinum
2242,Kathryn Middleton,Salt,41745 Crystal Field,3941,Silver
2243,Jack Stewart,Mafraq,86057 Simpson Village Suite 775,1775,Bronze
2244,Kevin Jackson,Madaba,615 Leslie Harbors,2264,Silver
2245,Erin Solis,Jerash,8509 Murphy Valleys Suite 945,4060,Gold
2246,Angela Kelley,Amman,35006 Paula Shoal,4896,Gold
2247,Susan Farrell,Irbid,6580 Tracy Brooks,1769,Gold
2248,Kenneth Allen,Aqaba,52976 Jonathan Lodge,4843,Bronze
2249,Noah Farley,Karak,28674 Miller Stravenue,4348,Platinum
2250,Justin Baldwin,Jerash,683 Christopher Cliff,1651,Gold
2251,Heather Cisneros,Ajloun,231 Erica Stravenue Apt. 464,4941,Bronze
2252,Terry Moore,Amman,80001 Mason Radial,4740,Silver
2253,Andrew Thomas,Karak,941 West Circles Apt. 825,1932,Silver
2254,Jason Johnson,Ajloun,7572 Miller Stravenue Suite 484,4631,Platinum
2255,Kelly Brown,Amman,5608 Margaret Oval,1385,Bronze
2256,Jeffrey Day,Aqaba,8909 Christopher Crest,2735,Bronze
2257,Denise Wilson,Zarqa,0883 Sandoval Valleys Apt. 106,4249,Silver
2258,Taylor Anderson,Madaba,373 Burton Trace,2222,Gold
2259,Chad Patton,Jerash,9279 Ho Field Suite 967,555,Platinum
2260,Lisa Harper,Aqaba,3409 Bates Way,806,Silver
2261,Antonio Boyd,Ajloun,581 William Plaza Apt. 607,2200,Bronze
2262,Sarah Mullen,Jerash,460 Kelly Road Apt. 762,4581,Silver
2263,Sara Sims,Aqaba,61415 Carla Pine Suite 409,2877,Gold
2264,Richard Williams,Jerash,223 Boyle Expressway,4631,Silver
2265,Stephen Brown,Jerash,12192 Ramsey Corner Suite 875,4993,Gold
2266,Christopher Olson,Salt,429 Jimmy Forges Suite 374,4309,Silver
2267,Erin Knight,Aqaba,21458 Cynthia Fort Apt. 976,1498,Silver
2268,Lisa Mills,Irbid,386 Christine Drive Apt. 148,3466,Bronze
2269,Natalie Murphy,Mafraq,83208 Walker Camp,859,Bronze
2270,Jenny Watts,Aqaba,2856 Dale Mission,4027,Bronze
2271,Monica Wong,Zarqa,984 Deborah Summit,4875,Bronze
2272,Rachael Murray,Jerash,520 Martinez Crossroad,3190,Bronze
2273,Anthony Day,Amman,07673 Heidi Mountain,1910,Gold
2274,Melissa Ramirez,Madaba,63250 Richard Station Apt. 024,4812,Silver
2275,Dawn Griffin,Mafraq,7867 Reed Prairie Suite 745,2935,Silver
2276,Lisa Miller,Irbid,458 Emily Hollow Apt. 210,599,Silver
2277,Stephanie Walker,Madaba,190 Craig Crescent,1426,Silver
2278,Haley Miller,Mafraq,00607 Richard Ports Suite 620,3916,Platinum
2279,Allen Johnson,Aqaba,7209 Massey Fort Apt. 850,2141,Silver
2280,Alexander Hawkins,Ajloun,66656 Christina Mountains Suite 321,4366,Bronze
2281,Brian Garcia,Amman,30212 Tiffany Key Suite 204,1716,Silver
2282,Jenna Reynolds,Amman,725 Carey Points Suite 215,2716,Gold
2283,Jason Michael,Karak,36650 Jennifer Inlet Apt. 860,3722,Bronze
2284,Joseph Davis,Salt,23950 Samuel Way Suite 076,2058,Bronze
2285,Michele Harper,Amman,74525 Michael Brook Suite 621,3631,Gold
2286,Adam Hernandez,Karak,17330 Perry Union,1252,Platinum
2287,Debbie Valdez,Mafraq,41733 Tapia Locks,4637,Platinum
2288,Stephen Snyder,Ajloun,4419 Sarah Ways Suite 505,2528,Platinum
2289,Sarah Sanchez,Salt,5360 Shah Corners Suite 030,1060,Bronze
2290,Bridget Andrews,Jerash,35083 Richardson Corners Suite 929,617,Bronze
2291,Aaron Lee,Karak,16189 Robert Road,3438,Platinum
2292,Jared Martin,Madaba,78613 Elizabeth Keys Apt. 342,888,Bronze
2293,Dawn Chambers,Aqaba,009 Teresa Road Suite 668,1413,Silver
2294,Kevin Howard,Amman,6725 Mcintyre Canyon,3922,Platinum
2295,Charles Miller,Zarqa,9269 Melinda Road Apt. 142,1701,Platinum
2296,Meghan Herring,Zarqa,7692 Theresa Via,2087,Platinum
2297,Vanessa Woodard,Amman,365 Thomas Square Apt. 272,2814,Gold
2298,Brianna Hood,Ajloun,8841 Eric Glen,4840,Gold
2299,Holly Thompson,Salt,8730 Raymond Turnpike,3106,Bronze
2300,Mary Fitzpatrick,Aqaba,780 Michael Row,4522,Gold
2301,Cory Matthews,Jerash,38173 Barrett Ways,4067,Silver
2302,Mary Clark,Mafraq,3569 Katrina Branch,976,Bronze
2303,Andrew Spencer,Madaba,499 Ashley Dale,754,Bronze
2304,Matthew Pittman,Aqaba,1699 Aaron Vista,2121,Bronze
2305,Madison Willis,Jerash,2754 Joshua Lock Suite 249,317,Platinum
2306,Tiffany Benjamin,Ajloun,1269 Guzman Place,4256,Platinum
2307,Krystal Herring,Salt,1363 Miranda Station,2235,Bronze
2308,Angela Dalton,Jerash,5287 Brooks Landing Apt. 001,923,Silver
2309,Stephanie Jones,Zarqa,54703 Peterson Crest,3240,Bronze
2310,Jennifer Shepard,Jerash,582 Brennan Ranch,174,Platinum
2311,Lacey Ruiz,Jerash,284 Rachel Isle,1608,Bronze
2312,Elizabeth Stevenson,Karak,22232 Robinson Loop,2652,Bronze
2313,Joseph Wood,Salt,54027 Jorge Falls,4605,Bronze
2314,Craig Williams,Mafraq,23206 Colleen Extension Apt. 587,4222,Platinum
2315,James Richard,Jerash,88230 Lara Hill,3679,Bronze
2316,Amber Wells,Zarqa,24030 Robinson Brook,4945,Gold
2317,Elizabeth Hill,Jerash,863 Scott Summit Suite 048,4137,Platinum
2318,Angela Howe,Zarqa,85149 Joshua Spurs,1549,Platinum
2319,Eric Adams,Amman,2203 James Hills,712,Gold
2320,Peter Alexander,Irbid,914 Melinda Streets,3853,Gold
2321,Krystal Chen,Mafraq,18311 Lauren Summit Suite 804,1525,Platinum
2322,Michelle Parsons,Aqaba,516 Todd Dale Apt. 242,4973,Gold
2323,Donna Andrews,Mafraq,6264 Mckinney Junction Suite 055,2412,Silver
2324,Melissa Lambert,Irbid,776 Carter Radial Apt. 704,477,Gold
2325,Gina Logan,Jerash,1850 Kelly Stravenue,1967,Silver
2326,Christine Martinez,Madaba,67004 Nichols Unions Apt. 950,4163,Gold
2327,Danielle Winters,Zarqa,055 Jennifer Meadows Suite 420,1552,Bronze
2328,Jennifer Jackson,Aqaba,87453 Hall Wall Suite 849,1850,Platinum
2329,Terri Gomez,Zarqa,5288 Danielle Manors,2930,Bronze
2330,Robert Humphrey,Irbid,033 Larson Ranch Suite 407,2258,Silver
2331,Jennifer Anderson,Aqaba,5272 Mcintyre Shores,188,Gold
2332,Lori Curtis,Salt,3514 Mercer Path,4897,Silver
2333,Paige Herrera,Zarqa,541 Fisher Keys Apt. 356,4230,Silver
2334,Jessica Williams,Madaba,07340 Mary Squares,3006,Bronze
2335,Megan Hull,Irbid,39587 Lynn Ranch Apt. 906,4869,Silver
2336,Victor Barrett,Karak,3041 Heather Knolls,4790,Silver
2337,Wendy Cobb,Irbid,054 Perez Roads,3342,Silver
2338,Andrew Harris,Zarqa,49491 Foley Course Suite 457,2443,Platinum
2339,Alexis Fernandez,Irbid,55738 William Walk Apt. 067,217,Gold
2340,Leonard Rowe,Zarqa,890 Eric Well,281,Platinum
2341,Terri Romero,Karak,3110 Jason Trafficway,906,Platinum
2342,Janet Thomas,Jerash,1813 Mack Heights Apt. 381,1345,Bronze
2343,Susan Rodriguez,Mafraq,58615 Wood Corners Apt. 688,2847,Platinum
2344,Kyle Patel,Madaba,52609 Teresa Island,3743,Bronze
2345,Janet Thomas,Amman,7905 Castro Cove Apt. 776,4919,Bronze
2346,Stacy Ramirez,Karak,619 Fernandez Estate Apt. 611,4446,Gold
2347,Alan Mueller,Jerash,74819 Hood Throughway,4320,Silver
2348,Bradley Jordan,Zarqa,3881 Yvonne Lodge Suite 791,4365,Gold
2349,Kristy Greer,Jerash,602 Julie Prairie Apt. 052,1545,Gold
2350,Sarah Lambert,Mafraq,568 Houston Burg,3675,Bronze
2351,Jacqueline Smith,Mafraq,3326 Heather Station,3584,Platinum
2352,Mrs. Audrey Harris,Aqaba,295 Li Ville Suite 457,3539,Gold
2353,Norman Brock,Salt,006 Johnson Club,3388,Silver
2354,Christine Wilson,Salt,6974 Ballard Lodge Suite 963,2491,Gold
2355,Albert Glenn,Salt,9992 Bryant Mills Apt. 465,4567,Gold
2356,Brandy Martinez,Karak,2960 Holt Dam,882,Bronze
2357,Thomas Huber,Salt,12663 Christina Brook,58,Bronze
2358,Jermaine Mendez,Irbid,502 Villegas Vista Suite 282,4464,Bronze
2359,Stephen Silva,Aqaba,22729 Carla Row,2344,Gold
2360,Isaiah Miller,Ajloun,670 William Square,8,Platinum
2361,Lauren Sanchez,Aqaba,615 Burnett Rest,945,Platinum
2362,Tina Mueller,Madaba,1379 Wade Knoll,2745,Gold
2363,Christopher Archer,Mafraq,171 Jimmy Port Apt. 549,4768,Gold
2364,Kaylee Williams,Madaba,252 Edwards Parks,1461,Platinum
2365,Amanda Terry,Zarqa,493 Lauren Court,2581,Gold
2366,Emily Hoffman,Mafraq,506 Adrian Mews Suite 012,2195,Platinum
2367,Barbara Brown,Karak,0413 Jackson Bridge Suite 000,1143,Platinum
2368,Valerie Taylor,Irbid,05717 Stacy Bypass,378,Platinum
2369,Joshua Martin,Ajloun,807 Lisa Brook,465,Gold
2370,Amy Stewart,Zarqa,64401 Landry View,2422,Gold
2371,John Roberts,Irbid,659 Wallace Parks,1425,Gold
2372,Stephanie Richardson,Mafraq,2554 David Grove,1588,Gold
2373,Tiffany Barber,Aqaba,65136 Perez Cliffs Apt. 277,1424,Gold
2374,Karen Scott,Karak,9907 Smith Route,3103,Platinum
2375,Kerri Greene,Irbid,69719 Torres Square Apt. 457,1141,Gold
2376,Alexis Thomas,Salt,4637 Melissa Divide Apt. 656,4938,Platinum
2377,Troy Smith,Zarqa,3879 Mia Radial,3542,Platinum
2378,Dr. Mark Smith Jr.,Madaba,0573 Blake Square,4718,Bronze
2379,Anthony Carson,Ajloun,116 John Greens,3087,Bronze
2380,Kenneth Smith,Amman,632 Caleb Fort Apt. 484,4448,Gold
2381,Cody Cannon,Aqaba,572 Kenneth Harbor,2446,Silver
2382,Mary Osborne,Ajloun,698 Bradley Parks Apt. 382,4785,Platinum
2383,Jennifer Hall,Mafraq,70335 Peterson Track,3905,Platinum
2384,Cheryl Schmidt,Amman,126 Macias Inlet,1359,Platinum
2385,Dr. Julie Wells,Zarqa,0457 David Parkway,2566,Bronze
2386,Hunter Campbell,Mafraq,84664 Nicholas Lake Apt. 053,1356,Gold
2387,Charles Zuniga,Madaba,8245 Cheryl Fields Suite 609,3917,Bronze
2388,Jeremy Cruz,Irbid,9953 Stephanie Meadows Suite 952,547,Gold
2389,John Park,Zarqa,567 Michelle Mall Suite 452,379,Silver
2390,Catherine Hunt,Ajloun,784 Brooks Point,3025,Silver
2391,Stacy Nelson,Zarqa,220 Hicks Estate,2784,Silver
2392,Nicholas Tucker,Zarqa,5536 Rebecca Pine Apt. 027,4294,Gold
2393,Jacob Schneider,Ajloun,79364 Curtis Fort Apt. 964,3428,Platinum
2394,Michael Sandoval,Salt,9940 Davis Greens Suite 145,4958,Bronze
2395,Regina Mccoy,Madaba,497 Horn Wall,4830,Bronze
2396,Randy Poole,Madaba,5594 West Landing Apt. 197,2117,Silver
2397,Leslie Zhang,Mafraq,891 Bailey Center Suite 081,4440,Silver
2398,Taylor Lee,Irbid,63991 Contreras Ways Apt. 567,140,Bronze
2399,Tyler Hunt,Jerash,046 Carson Landing Suite 179,3448,Gold
2400,Melissa Baker,Karak,319 Samantha Parkway Suite 518,56,Silver
2401,Monica Wong,Ajloun,15693 Jesse Path,1330,Gold
2402,Julie Knight,Salt,605 Christopher Meadow Apt. 583,4540,Bronze
2403,Lindsay Foster,Irbid,62990 Phillips Circles Apt. 645,3482,Gold
2404,Hannah Thomas,Salt,73166 Montoya Lakes Apt. 125,1058,Silver
2405,Katherine Jenkins,Salt,78824 Andrew Lights Apt. 986,4247,Bronze
2406,Michael Stewart,Madaba,52797 Grant Inlet,4534,Platinum
2407,David Silva,Jerash,1924 Arnold Squares Suite 293,4377,Platinum
2408,Ryan Webster,Aqaba,145 Briggs Track Suite 615,753,Bronze
2409,Joseph Rios,Amman,04464 Walter Union,3786,Bronze
2410,Jimmy Brown,Madaba,5875 Jack Dale Apt. 121,3282,Silver
2411,Jennifer Adkins,Ajloun,540 Jones Street,3044,Platinum
2412,Kelsey Thomas,Irbid,85649 Powers Fork Suite 246,4772,Silver
2413,Sara White,Amman,2414 Laura River Apt. 786,1614,Bronze
2414,Lauren Wood,Aqaba,38674 Dennis Summit,613,Bronze
2415,Christina Reid,Irbid,0698 Natalie Coves,4385,Platinum
2416,Desiree Lester,Mafraq,0952 Rachel Roads Suite 859,2004,Gold
2417,Andrew Diaz,Karak,56722 Ford Mission Suite 319,4300,Bronze
2418,Valerie Mahoney,Zarqa,809 Leonard Rapid Suite 639,4810,Silver
2419,Bryan Powell,Aqaba,48500 Mark Village,4014,Bronze
2420,Joseph Jones,Karak,6316 Sarah Unions,1095,Silver
2421,Ross Adams,Irbid,1530 Theresa Fields,4483,Silver
2422,Albert Murphy,Mafraq,35132 Ramirez Forge,4688,Silver
2423,Randy Werner,Karak,1457 Ryan Track,4066,Platinum
2424,William Gallagher,Ajloun,99514 Sanchez Locks Apt. 087,3751,Silver
2425,Michael Johnson,Irbid,8910 Lewis Inlet Apt. 282,4352,Bronze
2426,Pamela Doyle,Aqaba,035 Erin Roads,181,Platinum
2427,Barbara Young,Amman,4748 Marc Forest Apt. 790,2544,Silver
2428,Daniel Rice,Zarqa,50940 Alvarado Keys Suite 225,188,Gold
2429,Teresa Swanson,Jerash,9946 Nathan Landing Suite 831,3154,Platinum
2430,Neil Carpenter,Salt,594 Latoya Tunnel Suite 958,1555,Gold
2431,Alexis Olson,Madaba,068 Smith Glens Suite 072,925,Bronze
2432,Sarah Chan,Jerash,5475 Angela Forks Apt. 197,1770,Silver
2433,Christy Garcia,Amman,08444 Johnson Park,2210,Silver
2434,Connie Sanchez,Mafraq,324 Mary Causeway,4464,Platinum
2435,Steven Mcdonald,Madaba,16052 Alvarez Gateway Apt. 726,141,Bronze
2436,Michael Campbell,Zarqa,711 Sarah Mount Suite 861,2678,Gold
2437,Heather Long,Irbid,16939 Mcintyre Mountains Apt. 285,459,Silver
2438,Karen Lawson,Ajloun,88758 Becker Cape,2608,Platinum
2439,Kyle Padilla,Salt,5286 Lisa Fort,3137,Silver
2440,Jordan Russell,Zarqa,403 Kayla Highway,4891,Gold
2441,Sara Jackson,Madaba,222 Makayla Lakes Suite 435,4195,Gold
2442,Kelly Winters,Mafraq,80845 Hunt Fork,4970,Gold
2443,Amy Harper,Mafraq,080 Stacie Row Suite 025,765,Platinum
2444,Jonathan Brown,Ajloun,3828 Stephanie Fort,3971,Silver
2445,Tami Fox,Karak,856 Robertson Springs,3898,Platinum
2446,Curtis Wright,Amman,32115 Benjamin Shores,27,Bronze
2447,Bianca Blackburn,Zarqa,6441 Darren Plains Apt. 538,4717,Gold
2448,Kaitlyn Mccann,Madaba,0366 Ellison Via Apt. 761,4991,Gold
2449,Matthew Jordan,Zarqa,6274 Ingram Meadows,4269,Gold
2450,Lauren Smith,Madaba,84848 Franklin Pines,1707,Gold
2451,Shaun Anderson,Salt,1330 Romero Land Suite 576,4496,Bronze
2452,Timothy Aguilar,Ajloun,4616 Harper Vista Apt. 153,383,Gold
2453,Yesenia Mccann,Aqaba,3012 Rebecca Loaf,4804,Bronze
2454,Timothy Rogers,Zarqa,30299 Roger Haven Apt. 285,1704,Gold
2455,Debra Shelton,Salt,66711 Bradley Forks Suite 054,716,Silver
2456,Cassandra Gray,Salt,0919 Porter Cove Suite 154,2962,Gold
2457,Robin Flores,Zarqa,20616 Nicole Isle,4818,Bronze
2458,Andrew Moore,Zarqa,16241 Spencer Burgs,3557,Gold
2459,Robin Gentry,Karak,0453 Mcdaniel Passage Apt. 549,3004,Gold
2460,David West,Irbid,84807 Wall Fork,4097,Platinum
2461,Scott Bird,Mafraq,4168 Colleen Mission Apt. 070,1010,Platinum
2462,Ann Smith,Salt,2972 Williams Lock,191,Gold
2463,Steven Collins,Salt,6946 Thompson Pines,2608,Gold
2464,Derrick Ford,Zarqa,157 Williams Locks,4325,Gold
2465,Jacob Schmidt,Ajloun,435 Vargas Via,1467,Bronze
2466,Jerry Berry,Irbid,18584 Hull Locks,3856,Platinum
2467,Mary Scott,Salt,33639 Erica Wells,4245,Silver
2468,Sandra Parks,Mafraq,95069 Arellano Harbor Apt. 989,2720,Gold
2469,Norma Brown,Ajloun,0990 Charles Glen Apt. 313,850,Gold
2470,Angelica Maldonado,Ajloun,93873 Donna Club Suite 610,2183,Platinum
2471,Gina Mcclain,Jerash,62115 Whitney Ville,3199,Bronze
2472,Jose Lester,Zarqa,0967 Elizabeth Crescent Apt. 380,598,Silver
2473,Sharon Fernandez,Zarqa,7615 Perez Isle Suite 108,1770,Silver
2474,Deborah Carson,Jerash,38088 Brandon Green,1644,Platinum
2475,Darrell White,Salt,76050 Shari Oval,3965,Bronze
2476,Christopher Montgomery,Mafraq,34037 Barry Knolls,810,Gold
2477,Casey Greene,Ajloun,997 Lance Gateway Suite 017,2404,Bronze
2478,Adam Stokes,Karak,70062 Thompson Prairie,2796,Gold
2479,Jennifer Jackson,Madaba,0823 Garcia Village Apt. 131,1869,Platinum
2480,Jessica Williams,Mafraq,850 Mccarthy Fort,1649,Gold
2481,Jose Costa,Aqaba,4784 Marissa Gardens Suite 480,4273,Silver
2482,Patrick Jones,Salt,6989 Jon Terrace,4474,Platinum
2483,Jesus Adams,Madaba,33819 Santos Springs Apt. 631,510,Silver
2484,Stephen Ferguson,Amman,16711 Katherine Hill,2947,Platinum
2485,Christina Downs,Aqaba,10389 Ramirez Rapids Suite 725,375,Bronze
2486,Renee Gray,Karak,2355 Sharon Shores Apt. 308,130,Silver
2487,Antonio Murray,Salt,565 Jeremiah Summit Apt. 928,2577,Silver
2488,Kenneth Reyes,Ajloun,375 Owens Spring Apt. 599,4797,Platinum
2489,Tracey Fritz DDS,Madaba,9796 Hoffman Corners,1072,Gold
2490,Anne Freeman,Salt,14004 Daniel Square,1301,Gold
2491,Brian Walsh,Aqaba,95439 Michelle Vista,4767,Silver
2492,Sarah Reed,Ajloun,7312 Robin Streets,128,Silver
2493,Chad Hernandez,Ajloun,55854 Susan Squares,4544,Bronze
2494,Robert Simon,Amman,52348 Kathy Green Suite 167,2067,Bronze
2495,Eric Torres,Ajloun,40116 Santos Ford,1501,Platinum
2496,Gabrielle George,Jerash,5425 Joshua Mountains,2807,Gold
2497,Angelica Martinez,Mafraq,6684 Perry Circle,1669,Bronze
2498,Michael Schultz,Jerash,60133 Natalie Plains Suite 134,4269,Silver
2499,Scott Henderson,Zarqa,3131 Lewis Trafficway,1302,Bronze
2500,Dylan Gonzalez,Aqaba,0019 Green Track Suite 471,4792,Bronze
2501,Alex Wilkins,Zarqa,328 Gomez Locks Apt. 196,2371,Gold
2502,Lucas Miller,Salt,4369 Martinez Corners,148,Silver
2503,Rebecca Martinez,Aqaba,4920 Parrish Ferry Suite 219,4817,Platinum
2504,Zoe Harris,Mafraq,7028 Pham Road,4425,Silver
2505,Jordan Escobar,Aqaba,0098 Amy River Apt. 485,2898,Gold
2506,Charles Smith,Aqaba,2347 Sylvia Port Suite 593,4389,Silver
2507,Lisa Farmer,Irbid,030 Sellers Shore Apt. 470,4092,Gold
2508,Cindy Johnson,Aqaba,132 Gonzalez Lodge Suite 545,4679,Platinum
2509,Bradley Payne,Zarqa,1735 Tina Common Suite 168,4092,Platinum
2510,Jessica Ray,Aqaba,08535 Washington Mills Suite 388,3544,Platinum
2511,Paul Aguirre,Mafraq,220 Philip Extension Suite 862,2044,Silver
2512,Ashlee Tucker,Karak,21724 Orr Fort,1682,Bronze
2513,Megan Villarreal,Jerash,2500 Kenneth Road,2239,Platinum
2514,Sally Blake,Zarqa,596 Lester Curve Apt. 362,3025,Silver
2515,Jackson Robertson,Madaba,32489 Donald Spring,162,Bronze
2516,Craig Rodriguez,Madaba,1431 Grace Street,1251,Platinum
2517,Michael Eaton,Irbid,9602 Martinez Grove Apt. 003,265,Silver
2518,David Schmitt,Aqaba,7188 Amanda Ridges Apt. 055,1803,Bronze
2519,Christopher Horn,Aqaba,80874 Jennifer Lane Suite 567,4335,Bronze
2520,Matthew Lane,Irbid,95754 Erica Spring,2742,Gold
2521,Kyle Christensen,Karak,8044 Diaz Haven Apt. 885,4517,Gold
2522,Anne Rivera,Karak,966 Wolfe Islands Suite 581,3151,Gold
2523,Cassandra Mann,Irbid,806 Mike Streets,413,Platinum
2524,Mario Marshall,Irbid,9256 Campbell Fields,3682,Bronze
2525,Julie Rangel,Salt,767 Scott Port Suite 018,571,Platinum
2526,Lisa Parker,Ajloun,698 Stephen Overpass Suite 933,3649,Silver
2527,Amber Ray,Irbid,90072 Teresa Divide Suite 888,795,Platinum
2528,Sarah Obrien,Ajloun,198 William Dam,473,Platinum
2529,Michael Stevens,Ajloun,44231 Clark Rue Suite 138,2286,Gold
2530,Valerie Jones,Karak,927 Jensen Creek Suite 077,2452,Bronze
2531,Kathryn Schwartz,Zarqa,02275 Faulkner Station Suite 270,3072,Platinum
2532,Vanessa Smith,Amman,9499 Amy Unions Suite 526,4272,Platinum
2533,Anthony Chang,Amman,836 Bowers Forks,4801,Platinum
2534,Robert King,Salt,970 Lauren Ranch Suite 105,1525,Platinum
2535,Regina Allen,Amman,0254 Smith Track Suite 615,2578,Platinum
2536,Jerry Garrett,Ajloun,930 Young Corner Apt. 023,3978,Bronze
2537,Tiffany Greene,Irbid,795 Ruiz Trafficway,4671,Silver
2538,Natasha Tucker,Irbid,453 Howard Neck,2411,Gold
2539,Michael Kidd,Karak,34121 Amy Lodge Apt. 691,2135,Platinum
2540,Joseph Olson,Madaba,314 Butler Knolls,188,Bronze
2541,Kimberly Lewis,Ajloun,2180 Mark Trail,4480,Bronze
2542,Cheryl Taylor,Karak,92944 Emily Flats Suite 655,4070,Gold
2543,Theresa Vaughn,Irbid,74604 Rice Valley Apt. 357,1282,Silver
2544,Melvin Carter,Ajloun,10451 Thomas Radial Apt. 299,2540,Platinum
2545,Dr. Heather Whitehead,Ajloun,2864 Ashley Corner Suite 691,2381,Silver
2546,Robert Walker,Mafraq,270 Miller Burgs,2455,Bronze
2547,Melissa Kirby,Aqaba,70729 Taylor Branch,136,Silver
2548,Jordan Morgan,Ajloun,0233 Nathan Unions,1782,Platinum
2549,Samantha Chase DDS,Zarqa,981 Kevin Wells,1369,Silver
2550,Karl Wilson,Amman,57025 Nathan Springs,1371,Platinum
2551,Anthony West,Amman,6660 Ingram Mall,725,Gold
2552,Nathaniel Martinez,Ajloun,17224 Mack Road,2198,Silver
2553,Tracy Roberts,Karak,648 Williams Ramp,1372,Platinum
2554,Erik Price,Karak,2906 Jamie Turnpike,2048,Silver
2555,Paula Lee,Ajloun,62595 Patel Dale Suite 542,4637,Silver
2556,Laura Fowler,Amman,6002 Jordan Grove Suite 980,3538,Bronze
2557,Cody Castillo,Salt,607 Rhonda Rapid,1115,Silver
2558,Anthony Wood,Ajloun,3156 Tara Summit Apt. 168,852,Bronze
2559,Susan Mckinney,Zarqa,039 Bell Ports,2644,Platinum
2560,Jimmy Thompson,Ajloun,455 Peter Expressway,2802,Silver
2561,Jennifer Miller,Salt,77052 Lauren Valley,811,Bronze
2562,Christopher Lozano,Salt,240 James Plains,456,Platinum
2563,Douglas Cook,Salt,663 Williams Shoals Apt. 524,4887,Silver
2564,Jonathan Shepard,Zarqa,1452 Estrada Station Suite 633,497,Bronze
2565,Matthew Tran,Karak,23070 Nguyen Roads Suite 076,1347,Bronze
2566,William Hale,Amman,89741 Chen Lodge,3436,Silver
2567,Karl James,Salt,838 Michael Cape Apt. 945,452,Gold
2568,John Jackson,Aqaba,9094 Bailey Parkways Apt. 575,4990,Bronze
2569,Joseph Bridges,Amman,1632 William Plaza,619,Bronze
2570,Alexander Smith,Ajloun,2549 Michael Prairie,1936,Platinum
2571,Patrick Greene,Amman,3701 Lee Meadows,3093,Bronze
2572,John Saunders,Amman,90771 Thompson Streets,1886,Bronze
2573,Karen Williams,Amman,56626 Cline Parks Apt. 057,2730,Platinum
2574,Robert Sanchez,Aqaba,0610 Sarah Common Apt. 861,1484,Gold
2575,Madison Williams,Ajloun,62356 Larson Course Apt. 468,3142,Gold
2576,Tracy Hudson,Jerash,23539 Kristie Locks Apt. 304,2118,Platinum
2577,Joyce Russell,Ajloun,218 Spears Street,3902,Gold
2578,Renee Johnson,Irbid,9257 Zavala Prairie Suite 623,4321,Silver
2579,Pamela Hill,Ajloun,51322 Katherine Points,2669,Platinum
2580,Jennifer Garcia,Zarqa,96502 Victoria Key Apt. 537,1697,Platinum
2581,Dawn Owens,Irbid,95293 Felicia Walk Apt. 124,436,Platinum
2582,Chase Hammond,Mafraq,29787 Joel Green,2175,Platinum
2583,Jeffrey Blevins,Salt,22894 Greene Cliff Suite 878,3458,Silver
2584,Robert Thomas,Aqaba,43984 Steven Drive,1239,Silver
2585,Mark Williams,Mafraq,886 Joseph Brook Suite 270,671,Bronze
2586,Matthew Holt,Jerash,301 Jessica Trafficway Apt. 946,2332,Gold
2587,Blake Barber,Ajloun,14460 Jennifer Port Suite 695,3320,Silver
2588,Joshua Barton,Aqaba,0528 Torres Lake Suite 023,1913,Platinum
2589,Trevor Cannon,Jerash,25417 Jackson Drive,1284,Gold
2590,Renee Strickland,Irbid,6801 Donna Valleys,3060,Gold
2591,Donald Perkins,Irbid,136 Jacobs Junctions,192,Platinum
2592,Rachel Russell,Amman,709 Campbell Road,4864,Bronze
2593,Paige Tucker,Mafraq,96549 Jenkins Gateway Apt. 518,3468,Gold
2594,John Davenport,Madaba,380 Daniel Circles,3457,Silver
2595,Brianna Johnson,Irbid,8265 Williams Walk,1674,Bronze
2596,Rebecca Harrison,Madaba,39235 Kathy Extension Apt. 785,3451,Gold
2597,Jessica Moore,Karak,31567 Eric Lights Suite 577,3373,Silver
2598,Stephen Ortiz,Madaba,8507 John Knolls Apt. 648,4686,Platinum
2599,David White,Zarqa,90769 Richard Squares,4430,Silver
2600,Mary Jones,Irbid,64579 Cohen Manors Apt. 112,3012,Bronze
