customer_id,customer_name,city,address,points,membership_type
2382,Chris Norman,Salt,702 Matthew Glens - East Lisaport - AZ 50342,3485,Silver
2383,Heidi Henry,Zarqa,2877 Anderson Ports - South Heatherport - AK 19232,425,Gold
2384,Jean Rojas,Irbid,95783 Henry Expressway - Marcusland - SD 60083,977,Gold
2385,Danielle Johnson,Zarqa,92033 Boyd Station - Houstonborough - MA 86612,374,Bronze
2386,Travis Jones,Salt,9648 Shannon Course - North Timothy - MI 30795,3835,Silver
2387,Denise Jenkins,Amman,690 James Passage - Janetview - OK 17685,4841,Gold
2388,Mercedes Johnson,Aqaba,39869 Michael Lodge - East Valeriemouth - SC 38137,4685,Silver
2389,Allison Doyle,Madaba,0437 Derek Keys - Lake Josephville - CT 92195,2817,Bronze
2390,Jacob Smith,Mafraq,1659 Browning Cape - Debraport - NH 17324,1121,Bronze
2391,Joseph Nelson,Mafraq,19060 Madeline Cape - Lake Michelle - IL 65598,743,Gold
2392,John Ross,Mafraq,83037 Campbell Points - North Kimberlytown - NY 33499,3624,Bronze
2393,Amanda Stark,Salt,276 Robert Fort - Johnsonstad - HI 53836,4191,Bronze
2394,Anthony Walter,Aqaba,8624 David Square - Bensonton - RI 86895,1436,Silver
2395,Michael Hoffman,Madaba,346 Bates Causeway - North Lucasland - MN 50217,3394,Bronze
2396,Kelly Allison,Jerash,479 Michael Radial - West Heidi - ID 92099,907,Bronze
2397,Martha Castillo,Irbid,375 Moreno Orchard - Lake Erikachester - HI 21674,1200,Silver
2398,Mrs. Lauren Olson MD,Irbid,59550 Gregory Pine - South Lisa - SC 47431,3076,Silver
2399,Sierra Sanchez,Madaba,30271 Lopez Lakes - Port Joan - CA 26210,2699,Silver
2400,Robin Reyes,Irbid,635 Morales Parkway - Port Maxburgh - VA 62028,1877,Silver
2401,Melinda Allen,Aqaba,722 Janet Extension - Olsonview - AL 13393,1304,Bronze
2402,Amy Garcia,Zarqa,3464 Wesley Village - North Angela - MA 06074,4117,Gold
2403,Drew Gonzalez,Mafraq,52610 James Wall - Michaelfurt - TX 69659,1665,Bronze
2404,Rachael Brown,Madaba,19739 Jean Pines - Jacksonborough - AK 31657,2864,Gold
2405,Brenda Stevens,Madaba,892 April Tunnel - Port Crystal - TN 64407,4004,Bronze
2406,Brittany Riggs,Mafraq,6524 Harris Valley - East William - MN 98150,2275,Silver
2407,Gary Edwards,Aqaba,981 Doyle Meadows - Sheilaland - TN 91396,3633,Gold
2408,Robert Contreras,Zarqa,584 Lindsay Street - Angelhaven - RI 71806,442,Silver
2409,Sarah Clark,Jerash,776 George Fall - Jocelynview - WY 13720,4567,Bronze
2410,Kelly Obrien,Mafraq,77274 Lawson Highway - South Rose - VT 73877,3723,Silver
2411,Katherine Bartlett,Aqaba,754 Steven Ramp - Hallshire - IA 03712,887,Gold
2412,Robin Fisher,Amman,0036 Warren Squares - East Rachel - AR 36818,879,Bronze
2413,Stephanie Brown,Zarqa,906 Jacob Island - Carolfort - HI 46420,2447,Bronze
2414,Julia Gomez,Zarqa,5803 Melanie Trace - Rossside - HI 80512,3143,Silver
2415,Omar Cline,Amman,025 Juan Coves - West Tanyaborough - NE 44644,1091,Gold
2416,Curtis Williams,Mafraq,061 Mcneil Dam - North Justinfurt - NC 97294,4173,Bronze
2417,Samantha Horn,Madaba,987 Forbes Fords - Jenningsshire - CO 72402,1232,Gold
2418,Dr. Dennis Schultz,Zarqa,965 Reed Vista - Millerchester - MT 88485,1292,Gold
2419,Andre Martin,Mafraq,0010 Chase Junction - Port Stephanieside - ND 32529,644,Silver
2420,Mark Meyer,Amman,44598 Susan Greens - New Tonyahaven - VT 13186,3686,Silver
2421,Seth Lowery,Jerash,775 Jonathan Garden - East Michellechester - SC 79672,386,Gold
2422,Tony Kelly,Irbid,97684 Elizabeth Port - South Stacy - NV 28422,1828,Gold
2423,Mr. Mark Lewis,Amman,1868 Warner Bypass - East Biancahaven - ND 97656,1339,Bronze
2424,Christine Collins,Amman,723 Bullock Wall - Francisport - IL 50656,2835,Gold
2425,Shannon Gilbert,Irbid,9524 Hill Extensions - South Amy - IA 31844,1286,Bronze
2426,Lisa King,Zarqa,60945 Mitchell Shore - Port Richardside - NV 59978,3179,Bronze
2427,Jennifer Stephens,Mafraq,2580 Latoya Locks - Port Barrymouth - LA 81511,1214,Silver
2428,John Moore,Irbid,549 Conrad Passage - Emilyberg - IA 22240,17,Silver
2429,Sean Williams,Salt,0483 Debra Hill - Jacksonfurt - ME 43876,2901,Silver
2430,Scott Oliver,Madaba,8941 Tammy Flats - East Caitlyn - FL 30820,2907,Silver
2431,Andrew Martin,Salt,85532 Thomas Point - South Anna - NY 38470,545,Silver
2432,Cynthia Caldwell,Salt,229 Adams Grove - South Ann - CT 36431,1607,Gold
2433,Michelle Andrade,Zarqa,3525 Cynthia Lakes - Gordonburgh - LA 77366,4237,Bronze
2434,Joanne Aguirre,Zarqa,58279 Douglas Via - Port Christopher - AK 43595,1182,Silver
2435,Susan Erickson,Madaba,9321 Traci Ville - Stevenview - NM 73372,4296,Bronze
2436,Tammie Baker,Amman,4289 Williams Turnpike - Ruthport - MN 66499,4439,Bronze
2437,Steven Anderson,Amman,362 Nathan Isle - Claudiaborough - VT 74476,1862,Silver
2438,Theresa Hawkins,Amman,0688 Roberto Wall - Port Sherylburgh - NC 60163,4902,Silver
2439,Adam Jacobs,Jerash,06471 Terri Corner - South Jacquelineton - DC 10023,2298,Silver
2440,Bryan Green,Mafraq,4834 Angela Union - Brendaton - OK 52395,2463,Silver
2441,Rebecca Leonard,Jerash,80375 Cook Summit - West Lorraineland - MT 19149,1912,Silver
2442,Patricia Baker,Aqaba,759 Brown Pines - Michaelmouth - MD 92207,4597,Bronze
2443,Timothy Williams,Madaba,36479 Andrew Hollow - West Katie - TX 75264,4118,Gold
2444,Scott Davis,Irbid,3935 Wade Meadows - Jamesfort - RI 19678,4619,Gold
2445,Becky Bradley,Jerash,3669 Christopher Knolls - West Maryburgh - MD 68716,2774,Gold
2446,Chad George,Salt,6911 Winters Ridges - Garciaton - IL 74151,3299,Bronze
2447,Theresa Smith,Jerash,1734 Johnson Ville - North Brianhaven - AR 48406,2809,Bronze
2448,Daniel Clayton,Irbid,632 Kenneth Square - Port Jeremiahside - DC 50070,2269,Gold
2449,Alexis Jordan,Aqaba,413 Barnett Extension - Toniburgh - TX 29952,4376,Silver
2450,Stephen Rice,Amman,37853 Brown Route - Patelside - OR 18548,328,Gold
2451,Rachael Glass,Zarqa,98123 Lisa Landing - Roymouth - TN 69508,972,Bronze
2452,Maria Johnson,Madaba,64771 Nicholas Lake - New Brenda - AL 25920,2401,Silver
2453,Chelsea Jackson,Zarqa,71078 Patrick Square - South Tyler - OK 85847,884,Gold
2454,Patrick Walton,Irbid,897 Miller Burgs - Lake Loritown - AL 78309,4378,Gold
2455,Michael James,Jerash,585 Susan Isle - East Jennifer - WA 72310,4553,Gold
2456,Mrs. Rebecca French MD,Zarqa,28792 Brian Drives - South Jamieville - IA 81586,1518,Silver
2457,Brandon Olson,Amman,74190 Schmidt Square - Welchmouth - VT 66678,3659,Bronze
2458,Jeffery Sellers,Jerash,85798 Amy View - Michellefurt - AR 11845,4758,Silver
2459,Martin Manning,Amman,286 Elizabeth Creek - New Rebecca - OR 25584,2059,Silver
2460,Karen Jackson,Jerash,331 Gonzalez Parkways - Richardberg - VT 73326,423,Silver
2461,William Mclaughlin,Irbid,334 Armstrong Vista - Lake Robertland - NH 24233,1283,Silver
2462,Crystal Kim,Madaba,3586 Diana Lane - Joyberg - KY 10573,265,Bronze
2463,John Walter,Salt,03234 Aaron Vista - North Shannon - NY 94770,2150,Silver
2464,Jasmine Martinez,Amman,55794 Miller Highway - West Melissamouth - CO 83369,1187,Gold
2465,Erica Glenn,Irbid,833 Miller Port - East Marissa - MS 25166,240,Bronze
2466,Dustin Chang,Zarqa,9183 Michael Summit - Maryside - RI 00924,4176,Silver
2467,Linda Cole,Aqaba,38628 Walker Brook - Williamsshire - CO 13058,3415,Silver
2468,Joseph Bates,Zarqa,5028 Carroll Prairie - Port Ianport - SC 76021,1648,Bronze
2469,Courtney Villarreal,Mafraq,82652 Melissa Station - East Dianemouth - NV 30410,4722,Bronze
2470,Daniel Hall,Aqaba,2191 Lori Circles - North Jacquelinestad - DE 81933,2562,Silver
2471,David Brown,Amman,842 Garcia Plains - Colestad - MS 62247,1855,Bronze
2472,Chad Campbell,Madaba,94126 Raymond Wall - Hollowaymouth - CA 80901,2109,Bronze
2473,Elizabeth Jordan,Aqaba,6082 Wheeler Circle - Blairborough - OK 04230,1992,Silver
2474,Scott Oliver,Madaba,811 David Knoll - West Nicole - SC 18849,1887,Silver
2475,William Kelly,Zarqa,214 Morris Land - South Tanyastad - LA 72073,3189,Gold
2476,Bobby Davis,Aqaba,993 Carter Vista - South Justinview - MD 93554,4590,Bronze
2477,Gloria Gonzales,Zarqa,3048 Dylan Square - North Lindaville - AR 25702,253,Gold
2478,Jessica Williams,Salt,989 Nancy Manor - Parkermouth - FL 12931,848,Bronze
2479,Carlos Lopez,Zarqa,2618 Garcia Mountain - Josefort - OR 41697,992,Silver
2480,Travis Gonzalez,Aqaba,802 Stephanie Vista - West Michelleshire - NH 54547,121,Gold
2481,Dana Hudson,Jerash,7697 Brandon Mission - West Lauren - NH 47398,4473,Bronze
2482,Monica Rodriguez,Madaba,2045 Elijah Circle - Richardfort - KS 07951,1298,Bronze
2483,Christopher Dillon,Amman,25181 David Mission - Port Krystal - NJ 86969,3107,Silver
2484,Kyle Smith,Amman,0926 Cox Cliff - East Charles - OK 63545,3791,Gold
2485,Robert Hart,Salt,062 Stephens Mission - Walkerton - AL 14251,3426,Silver
2486,Ebony Kim,Amman,19358 Carroll Dale - Thomasfort - AR 26067,3108,Gold
2487,Dylan Ross,Irbid,546 Hernandez Plains - Benjaminland - NY 97514,1677,Silver
2488,William Carter,Irbid,77426 Burch Rapids - Quinnland - KS 97792,2918,Silver
2489,Michael Frey,Aqaba,50580 Tommy Plains - Port Michael - PA 41082,4755,Silver
2490,Lori Schmidt,Mafraq,64869 Ryan Court - Millerberg - MN 82731,3384,Bronze
2491,Crystal Taylor,Jerash,803 Sharon Haven - Vaughanberg - WA 40538,689,Gold
2492,Tyler Wallace,Irbid,066 Sullivan Prairie - Lake Andrewchester - DE 51747,819,Gold
2493,Kelly Harper,Jerash,362 John Overpass - Jefferybury - PA 47781,317,Silver
2494,Todd Green,Zarqa,25558 Schmidt Springs - Carrieland - IA 13093,1184,Bronze
2495,Denise Perez,Aqaba,51502 Mason Fords - Rodrigueztown - KY 70634,1407,Silver
2496,Douglas Freeman,Salt,574 Lisa Inlet - North Davidland - UT 20809,2985,Silver
2497,Tracy White,Mafraq,33352 Isaiah Fall - Browntown - MA 08884,4192,Silver
2498,Dawn Carroll,Jerash,9449 Weaver Glen - Sancheztown - NM 84493,4245,Bronze
2499,Thomas Williams,Salt,660 Kelsey Route - Johnbury - SC 39845,2730,Bronze
2500,Katherine Holt,Jerash,81718 Le Trail - Thomasview - OK 63892,2827,Bronze
2501,Krista Huffman,Amman,327 David Grove - Darrellchester - WV 65951,4200,Bronze
2502,Michele Smith,Aqaba,04466 Reyes Rapid - Wendyfort - UT 89387,350,Gold
2503,Michelle Ramirez,Mafraq,84514 Thomas Inlet - Port Randymouth - KY 02237,1843,Bronze
2504,Anthony Shaw,Zarqa,35059 Chase Crossroad - East Scott - MN 48864,2799,Gold
2505,Jeffrey Powell,Salt,62052 Jacob Course - Andrewstad - MS 71143,2622,Bronze
2506,Michael Crane,Irbid,644 Hart Mission - Huangmouth - NH 14369,2915,Bronze
2507,Carl Ward,Madaba,975 White Rue - Port Donald - WA 39828,437,Bronze
2508,Krista Smith,Aqaba,50600 Jackson Street - East James - GA 48118,1112,Silver
2509,Hunter Blackwell,Zarqa,37576 Amy Stream - Port Desiree - VT 31487,2120,Bronze
2510,Joseph Gutierrez,Madaba,9208 Nicole Stream - Whitefurt - LA 52450,2755,Gold
2511,Sarah Pacheco,Madaba,48374 Hunter Walk - Port Thomas - DE 99934,3756,Bronze
2512,Kristina Tran,Irbid,98082 Jacobs Walks - Jacksonmouth - SC 86368,3219,Gold
2513,Makayla Brown,Aqaba,047 Bailey Walk - Wendyton - AR 55024,1312,Silver
2514,Timothy Bautista,Madaba,856 Chang Ramp - Jacobsport - SD 81362,4118,Bronze
2515,Jeffery Harris,Irbid,828 Little Throughway - East Karaborough - MS 78997,4022,Bronze
2516,Deborah Maxwell,Salt,39333 Ford Ford - Davidland - VT 19556,1241,Silver
2517,Julie Crosby,Madaba,3297 Emily Vista - West Michael - RI 25073,595,Bronze
2518,Nicholas Gordon,Irbid,9450 Michael Estates - East Seanport - AK 22250,1691,Silver
2519,Travis Alexander,Aqaba,14414 Simon Isle - East Kathryn - RI 29475,4685,Gold
2520,Shelby Mcdowell,Mafraq,442 Samantha Inlet - Danielsview - OH 43190,1510,Silver
2521,Connie Underwood,Mafraq,3213 Mercedes Trace - Deannaberg - NH 16244,1190,Bronze
2522,Philip Armstrong,Amman,64448 Wall Glens - Bakerbury - IN 14412,318,Gold
2523,Todd Johns,Mafraq,45276 James Street - New Stacy - MI 56183,861,Silver
2524,Miss Sierra Horn DVM,Amman,54978 Smith Islands - North Jennifer - ID 50999,4277,Gold
2525,Patricia Nguyen,Mafraq,91384 Chapman Extension - Ellishaven - IL 59985,465,Silver
2526,Keith Castillo,Aqaba,5978 Brooks Squares - Gloriachester - VA 59085,4351,Bronze
2527,Leah Hernandez,Salt,331 John Ferry - West Timothymouth - HI 51457,2639,Bronze
2528,Nathan Garcia PhD,Irbid,678 Scott Park - North Cynthia - SC 97076,594,Bronze
2529,Joseph Moss,Jerash,4602 Michael Islands - Lake Eric - AR 25944,4890,Bronze
2530,Todd Walker,Mafraq,15236 Meadows Vista - New Carlosstad - VA 73054,3594,Silver
2531,Logan Miller,Irbid,2835 Watts Isle - Taylorbury - KY 57631,706,Silver
2532,Brenda Moore,Mafraq,68192 Myers Haven - Lake Laura - VT 04504,4211,Silver
2533,Stacey Gonzales,Zarqa,79606 Powell Roads - New Regina - UT 33108,3021,Bronze
2534,Sarah Thompson,Jerash,65506 Smith Crescent - Port Catherinestad - OK 62117,4972,Gold
2535,Lindsay Kemp,Zarqa,47495 Smith Points - Colleenmouth - DE 24438,2895,Bronze
2536,Dillon Hernandez,Irbid,88245 Smith Square - South Ashley - NY 64818,758,Gold
2537,Dana Kelley,Zarqa,30609 Carrillo Harbors - South Melissaside - GA 45512,177,Silver
2538,John Hall,Irbid,706 Patterson Hills - Berrymouth - ID 67756,1347,Gold
2539,Sharon Schmidt,Irbid,64823 Conway Mill - Coreychester - DE 08098,4625,Gold
2540,Kathleen Wilson,Aqaba,51763 Bradley Gateway - West Thomas - KS 20777,480,Gold
2541,Destiny Campbell,Irbid,968 Julie Summit - New Todd - AR 04734,333,Silver
2542,Jessica Lopez,Mafraq,3530 Ryan Bypass - Port David - MA 02022,3244,Silver
2543,Lucas Benjamin,Madaba,67270 John Shoal - Lake Christopher - MS 01819,4869,Gold
2544,Katherine Jones,Mafraq,41042 Ryan Summit - Port Dominique - PA 45833,3363,Silver
2545,Ashley Contreras,Salt,44867 Melissa Highway - Melaniefort - MD 89592,1111,Bronze
2546,Joshua Henry,Irbid,85406 Murphy Plain - Harrishaven - WV 07629,3231,Gold
2547,Cynthia Mendez,Aqaba,693 Smith Lakes - Thompsonfort - SC 18817,3179,Silver
2548,Sydney Giles,Mafraq,935 Herman Fall - Lake Abigail - MO 04119,671,Gold
2549,Christina Boyd,Mafraq,6677 Espinoza Shore - West Brittneystad - NH 67520,3485,Gold
2550,Mr. Craig Davis,Madaba,26680 Russell Plaza - South Josephton - NH 87095,1216,Silver
2551,Theresa Davis,Jerash,484 Michelle Shores - Tinaville - MI 84447,4096,Gold
2552,Matthew Carroll,Salt,348 Pam Lights - Seanborough - MA 49498,4444,Gold
2553,Jacob Rodriguez,Aqaba,345 Vanessa Cape - West Robinside - CA 10780,2165,Silver
2554,Veronica Daugherty,Amman,56484 Gina Prairie - North Zacharyborough - NY 53155,3319,Gold
2555,Holly Yang,Jerash,7563 Martin Inlet - East Annaview - TN 51543,3721,Bronze
2556,Brent Anderson,Jerash,339 Raymond Drive - Hollyshire - OH 54196,1105,Bronze
2557,Michael Barnes,Zarqa,26320 Stewart Stream - Sanchezland - IL 35164,2357,Gold
2558,Robert Curry,Salt,832 Wendy Islands - Wareburgh - MA 16323,2898,Gold
2559,Karen Ortiz,Irbid,278 Lisa Lakes - West Aaron - SD 17132,504,Bronze
2560,Dr. Kathryn Walker,Aqaba,72030 Madison Lodge - East Sarah - MT 72694,4482,Silver
2561,Kelly Liu,Irbid,08018 Hicks Bypass - East John - CO 51874,1266,Gold
2562,Caitlin Turner,Mafraq,02318 Eric Port - New Shawn - WA 23022,2184,Bronze
2563,Ronald Stone,Salt,98247 Stephanie Village - Bethanyfort - NM 74718,1538,Silver
2564,Nicole Brown,Mafraq,853 Brian Place - Mathewston - HI 14963,2474,Gold
2565,Jerry Griffith,Zarqa,84465 Peter Isle - Brooksmouth - CA 02559,2073,Gold
2566,Alyssa Key,Irbid,15324 Gabriel Summit - New Terry - OK 43352,624,Bronze
2567,Daniel Avila,Mafraq,9608 Steven Summit - East Nicholasfort - CA 14021,3305,Bronze
2568,Jason Arellano,Mafraq,6673 Ruth Ramp - Danielstown - IL 86437,3162,Bronze
2569,Mr. Kenneth Strickland,Zarqa,21808 Melanie Common - East Richardchester - IA 33893,3240,Gold
2570,Cole Foster,Aqaba,43878 Jennifer Forest - South Kevinland - NH 26965,4745,Gold
2571,Megan Drake,Madaba,882 Larsen Course - Kimberlyberg - NM 88681,3159,Gold
2572,Jessica Garrett,Mafraq,976 Sanchez Trail - Lake Thomasport - CT 94568,4203,Bronze
2573,Justin Cochran,Salt,634 Mary Summit - Liubury - WY 33467,582,Bronze
2574,Mary Russell MD,Zarqa,65818 Christopher Mission - Crystalview - ID 12613,1237,Bronze
2575,Teresa Pearson,Irbid,2223 Glenda Mount - Lake Sharonhaven - NJ 92734,4901,Silver
2576,Adam Hamilton,Madaba,75093 Eric Spur - North Annette - GA 34710,2652,Silver
2577,Kimberly Higgins,Salt,2360 William Mount - New Allisonview - OH 40518,761,Gold
2578,Sandra Jensen,Amman,33760 Scott Village - East Amberland - ID 72366,110,Silver
2579,Michael Schmitt,Jerash,08260 Lauren Roads - North Jessica - NH 63607,1829,Bronze
2580,Russell Aguirre,Aqaba,6959 Michael Cape - East Caitlynton - CT 75962,475,Gold
2581,Terry Pace,Zarqa,842 Kevin Crossroad - West Jimmy - NJ 54090,1274,Gold
2582,Mark Fisher,Aqaba,31370 Stone Pass - North Christinaville - SC 99086,1792,Silver
2583,Tiffany Baker,Jerash,6221 Galvan Port - Shanemouth - PA 47627,1959,Gold
2584,Holly Oconnor,Amman,340 Catherine Street - East Charles - NC 63911,3516,Gold
2585,Frank Morgan,Aqaba,490 Rojas Field - East Wendy - NM 51513,2545,Silver
2586,Michael Gonzalez,Zarqa,279 Kristen Cliffs - Patrickshire - TX 86553,4269,Gold
2587,Jordan Williams,Amman,814 Schroeder Trail - East Christopher - DE 42878,2224,Silver
2588,Mary Johnson,Irbid,8060 Victoria Mall - West George - ND 86647,1771,Bronze
2589,Victoria Stevens,Salt,8045 Jacob Burg - Davidbury - HI 28979,4296,Silver
2590,Terri George,Aqaba,5945 Eric Forest - North Lucastown - NC 86540,3110,Bronze
2591,Joseph Mcneil,Zarqa,33245 Jones Bridge - North Nicholasport - NM 13448,3072,Silver
2592,Christy Shelton,Zarqa,763 Thompson Curve - Castillomouth - SC 92333,4600,Gold
2593,Matthew Lucas,Zarqa,19513 Nichols Plain - Lake Shannonstad - IL 94093,1796,Gold
2594,Ralph Meza,Zarqa,0940 Debra Camp - Lake Brian - ND 21074,4831,Gold
2595,Cindy Payne,Mafraq,552 Potter Oval - East Elizabeth - AR 99924,1879,Silver
2596,Mrs. Heather Oconnell,Madaba,226 James Cliffs - Bethville - OH 35448,1384,Gold
2597,Adam Phillips,Aqaba,8604 Nelson Underpass - Colemanbury - CT 83712,1735,Bronze
2598,Jesse Young,Irbid,2551 Beth Crest - Port Lauraborough - IA 56487,187,Bronze
2599,Tyler Krueger,Jerash,349 Rose Ways - South Staceyton - CT 47597,2467,Bronze
2600,Rebecca Payne,Aqaba,9391 Rodriguez Junction - East Mitchell - LA 86249,1966,Gold
2601,Rebecca Schaefer,Mafraq,5283 Joe Throughway - Murrayside - FL 38111,4200,Silver
2602,James Young,Salt,77669 Manning Walks - Kathleenfort - CO 89127,536,Gold
2603,William Cortez,Salt,9665 Roger Stream - Fletchershire - SD 54899,157,Silver
2604,Becky Morgan,Aqaba,8773 Nielsen Crest - Gonzalezstad - OR 72480,267,Bronze
2605,Tracy Roberts,Irbid,726 Kelly Viaduct - Philipview - WA 03694,1445,Bronze
2606,Bradley Jimenez,Salt,0320 Maxwell Highway - Daleberg - WI 70965,1297,Bronze
2607,Casey Johnson,Madaba,50946 Gavin Mission - New Wayne - SD 07181,1794,Silver
2608,Christine Murray,Salt,4370 Veronica Throughway - Torresmouth - AK 80613,3476,Silver
2609,Victor Peterson,Zarqa,76400 Angela Springs - West Shelleyville - VA 68604,3481,Bronze
2610,Mark Mcdonald,Jerash,1436 Garcia Isle - East Susanhaven - AR 66885,3149,Silver
2611,Jared Miller,Aqaba,495 Hampton Squares - Lawsonview - HI 19281,2406,Silver
2612,Jeffrey Smith,Amman,292 Joshua Estate - Lake Dan - NC 63061,320,Bronze
2613,Debbie Escobar,Aqaba,996 Carlos Cliff - Santosland - AZ 27712,676,Bronze
2614,Andrew Wilkinson,Zarqa,21286 Williams Tunnel - North Teresa - MI 02330,2780,Bronze
2615,Rebecca Jones,Amman,64320 Ballard Club - Hallport - MO 87380,1678,Silver
2616,Michelle Moore,Amman,77830 Justin Ferry - Kelleyfurt - NE 81983,224,Silver
2617,Bruce Dixon,Madaba,814 Michael Falls - Port Jamesbury - AL 61161,525,Bronze
2618,Seth Dyer,Zarqa,94477 Sharp Ranch - New Alanchester - IL 13233,2425,Gold
2619,Monica Nichols,Mafraq,82361 Timothy Meadow - Martinezberg - NH 57034,1435,Silver
2620,Joshua Carson,Zarqa,588 Mary Creek - West Danielle - NY 41488,3793,Silver
2621,Alejandro Elliott,Jerash,758 Erin Crescent - Newmanville - KY 34581,3595,Silver
2622,Bailey Turner,Salt,54900 Eric Shores - Bradleyberg - WV 26835,2292,Bronze
2623,Laura Davis,Aqaba,26861 Michele Causeway - West Sheriland - OR 59686,2961,Gold
2624,Bethany Jones,Madaba,838 Glass Spur - North Sandraview - AR 27703,1801,Bronze
2625,Lori Lewis,Salt,662 Jill Stream - South Joshua - MO 24873,2117,Silver
2626,Angelica Graham,Mafraq,13667 Jones Circles - Huffborough - RI 97779,4098,Silver
2627,Jerry Gardner,Madaba,31216 Kaufman Harbors - Dawnville - CA 18732,1973,Silver
2628,Christopher Camacho,Salt,175 Erin Expressway - New Kendra - KS 83424,279,Bronze
2629,George Fox,Mafraq,874 Phillips Inlet - West Davidville - RI 85226,3143,Gold
2630,Deanna Figueroa,Mafraq,2353 Haas Ridge - Lake Tamaraview - MT 33724,4502,Gold
2631,Matthew Krueger,Jerash,38717 Donaldson Hill - Port Jonathon - ID 48329,1986,Bronze
2632,Christopher Johnson,Jerash,9856 Ryan Ways - Port Wyatt - NJ 00898,2689,Bronze
2633,Zachary Young,Mafraq,6418 Mary Greens - West Jackside - NV 52115,4044,Silver
2634,Shannon Martin,Salt,6913 Cooper Mews - Markport - MT 30116,3551,Bronze
2635,Victoria Macdonald,Irbid,982 Tracey Grove - South Justin - NV 28559,216,Bronze
2636,Elizabeth Murray,Jerash,3091 Patterson Mission - Dunlapland - NE 73990,664,Gold
2637,Michelle Ramos,Aqaba,36729 Matthews Walk - Greeneburgh - AK 40253,1605,Bronze
2638,Paul Pope,Amman,032 Hobbs Junction - Mikaylamouth - NC 35101,4488,Silver
2639,Sarah Chavez,Aqaba,19757 Khan Freeway - South Drew - MD 69842,4215,Bronze
2640,Tracy Flowers,Jerash,26257 William Points - Shawport - IL 60685,3724,Silver
2641,Rachel Cunningham,Salt,130 Hurst Canyon - Thorntonborough - AZ 91685,2319,Bronze
2642,James Martinez,Jerash,0433 Welch Street - Deniseland - MA 03311,4755,Silver
2643,Isabella Harris,Jerash,0457 Skinner Ports - Rogerfurt - CO 96167,447,Silver
2644,David Sandoval,Zarqa,5259 Medina Lakes - Khanhaven - RI 72020,3427,Silver
2645,Susan Todd,Irbid,185 Eduardo Brooks - New Amberland - PA 32852,2230,Gold
2646,William Trujillo,Jerash,62595 Caldwell Plaza - New Brandonbury - VA 07603,3660,Bronze
2647,William Banks,Irbid,37556 David Plains - West Susanchester - UT 58657,4786,Silver
2648,Mark Bauer,Amman,71017 Gregory Stream - South Heidiburgh - AZ 48249,46,Bronze
2649,Mark Garcia,Madaba,76545 Jorge Junctions - Raymondmouth - HI 28550,4543,Bronze
2650,Sherry Johnson,Zarqa,23829 Michael Branch - Lake Jessicaside - RI 84766,390,Gold
2651,Ashley Suarez,Aqaba,1673 Antonio Branch - West Cynthia - IA 40707,2836,Gold
2652,Mr. Taylor Small,Amman,894 Bush Tunnel - Suttonberg - PA 93408,2069,Gold
2653,Bianca Kramer,Madaba,8851 Michael Fields - Waltonville - CO 35875,182,Silver
2654,Maria Douglas,Salt,20611 James Lake - Pricefort - MO 84486,3452,Gold
2655,Eric Price,Amman,27463 Dwayne Rapid - Caseyshire - AR 86740,3010,Gold
2656,Gregory Alexander,Irbid,3226 Rita Via - Foxview - HI 71443,3330,Silver
2657,Mary Dunlap,Jerash,220 William Radial - Port Samuel - IN 84692,3158,Bronze
2658,Brent Schwartz,Aqaba,625 Jean Plaza - Katherineville - MI 20093,4599,Bronze
2659,Kristina Barber,Salt,7127 Allen Greens - East James - MI 38324,4572,Silver
2660,Kelly Harris,Mafraq,88909 Virginia Estate - Stephenstad - MT 18397,2715,Silver
2661,Keith Murphy,Mafraq,1430 Lisa Canyon - Lake Michael - KS 99502,4472,Silver
2662,Jessica Morales,Salt,94115 Jeffrey Springs - Lake Amandaborough - MS 48601,3132,Bronze
2663,Cynthia Hayes,Salt,3768 Stephen Land - West Bobby - LA 44140,4009,Gold
2664,Michael Allen,Zarqa,873 Ashley Ports - North Feliciabury - KS 51440,44,Gold
2665,Suzanne Smith DDS,Zarqa,41871 Hinton Camp - Walkerchester - OH 61998,906,Bronze
2666,Sarah Duke,Mafraq,310 Pamela Rapids - Port Margaret - NH 52063,1507,Bronze
2667,Carmen Alexander,Irbid,5879 Wilson Alley - Boyerborough - SC 31288,1458,Silver
2668,Ronald Myers,Jerash,14847 Moore Shore - Bellchester - FL 21912,1045,Silver
2669,Rebecca Curtis,Mafraq,01716 Rhodes Shore - Jakefurt - DE 63471,4269,Gold
2670,Amanda Young,Aqaba,859 Erickson Groves - West Ginafurt - NE 78504,795,Bronze
2671,Anthony Melton,Zarqa,366 John Squares - North Stephaniechester - CO 93093,3143,Bronze
2672,Catherine Rubio,Mafraq,02378 Flores Fields - Cannonshire - VA 32223,1035,Bronze
2673,Victoria Chaney,Mafraq,13037 Juan Ranch - West Amberfurt - KY 46534,1534,Bronze
2674,Thomas Gomez,Madaba,05358 Powell Lights - East Ryan - RI 15404,4561,Silver
2675,Kellie Todd,Salt,999 Eric Summit - Josephview - SD 76930,3521,Silver
2676,Toni Estrada,Jerash,4943 Conway Fork - South Michaeltown - DC 61555,231,Gold
2677,Bryan Flores,Amman,02254 West Drive - Evanstad - HI 52908,1178,Bronze
2678,Nicholas Thompson,Mafraq,56557 Long Track - Butlerhaven - MN 63036,1879,Silver
