customer_id,customer_name,city,address,points,membership_type
1798,Vincent Dodson,Karak,1665 Allen Plaza Suite 886,4948,Silver
1799,Joseph Ward,Salt,250 Spence Skyway Apt. 741,4005,Platinum
1800,Brian Huynh,Amman,2070 Victoria Isle,44,Platinum
1801,Thomas Brown,Aqaba,43086 Young Light,2026,Gold
1802,Leslie Smith,Zarqa,27717 Charles Stream Suite 652,2768,Bronze
1803,Tanya Williams,Amman,34342 Johnson Lake Apt. 882,3416,Silver
1804,Pamela Roberts,Ajloun,9051 Diane Extensions,4424,Gold
1805,John Gibson,Zarqa,7563 Walker Estates,2811,Silver
1806,Robin Peters,Irbid,98342 Smith Pines Suite 742,767,Platinum
1807,Jamie Chang,Madaba,584 Dana Road,2278,Platinum
1808,Tyler Matthews,Madaba,793 Allen Parkways Suite 733,2013,Platinum
1809,Ryan Jones,Salt,404 Tyler Union Suite 491,1320,Bronze
1810,Kurt Richards,Madaba,61471 Kenneth Turnpike,569,Bronze
1811,Steven Castaneda,Zarqa,7139 Daniel Isle,2418,Silver
1812,Randall Herrera,Ajloun,5452 Susan Forks,200,Bronze
1813,Cesar Rivera,Jerash,6177 Clark Isle Apt. 369,2139,Bronze
1814,William Griffith,Zarqa,954 Jacobs Way Apt. 816,3793,Silver
1815,Daniel Wells,Madaba,190 David Coves,1098,Bronze
1816,Robin Holmes,Karak,0015 Gonzales Plains Suite 776,2740,Silver
1817,Timothy Espinoza,Zarqa,725 Guerrero Springs Suite 503,2565,Gold
1818,Angela Olson PhD,Jerash,027 Marcia Streets,4961,Bronze
1819,Michael Proctor Jr.,Jerash,99642 Mendoza Prairie,1710,Silver
1820,Chris Carroll,Karak,981 Hill Circles,3927,Bronze
1821,Derrick Garcia,Jerash,2476 Barry Garden Apt. 344,304,Gold
1822,James Skinner,Zarqa,51728 Roberts Pine,1963,Gold
1823,Kelly Waters,Jerash,674 Kayla Avenue Suite 113,2955,Gold
1824,James Gutierrez,Madaba,30971 Jay Groves,3320,Gold
1825,Andrew Bryant,Madaba,50306 Jacobs Mission,75,Bronze
1826,James Bell,Ajloun,74311 Juan Court Suite 809,4007,Silver
1827,Jo Reyes,Jerash,4249 Bell Union Suite 345,1481,Silver
1828,Thomas Lewis,Karak,37988 Jose Glens,1489,Bronze
1829,Kristen Luna,Amman,66702 Crane Radial Apt. 425,3839,Platinum
1830,Randy Bautista,Karak,32013 Johnathan Mission,2576,Bronze
1831,Joshua Moore,Irbid,09635 Samuel Square Apt. 733,3014,Bronze
1832,Jennifer Hinton,Zarqa,7720 Tiffany Place Apt. 444,4200,Platinum
1833,Joseph Phillips,Aqaba,3885 Timothy Squares,1820,Bronze
1834,Logan Hubbard,Ajloun,0873 Sharon Knolls,4660,Gold
1835,Colleen Mcdonald,Zarqa,309 Gibson Forge Apt. 289,4874,Silver
1836,Jordan Wallace,Irbid,337 Michelle Parks Apt. 687,1703,Silver
1837,Sierra Dawson DDS,Amman,7783 Stephanie Views,2736,Silver
1838,William Thompson,Zarqa,74519 Kaiser Islands,1126,Bronze
1839,Leslie Hill,Zarqa,2462 Williams Springs,2253,Silver
1840,Lisa Shaw,Salt,631 Murillo Courts,894,Platinum
1841,Christopher Murray,Ajloun,6855 Shawn Courts,3403,Gold
1842,Ashley Murray,Irbid,16250 Wallace Manors Suite 606,2778,Silver
1843,James Garcia,Amman,176 Johnson Points,1350,Gold
1844,Richard Mcgee,Salt,23708 Mcdonald Vista,4140,Platinum
1845,Jacqueline Roman,Salt,589 Brown Motorway Suite 165,3730,Platinum
1846,Ashley Woods,Madaba,094 Brown Skyway,2990,Silver
1847,Mitchell Malone,Mafraq,01022 White Walk Apt. 317,1209,Gold
1848,Jeremiah Hall,Madaba,9734 Tammy Gardens Apt. 850,2129,Gold
1849,Ryan Schaefer,Aqaba,09416 Jason View,3538,Gold
1850,Veronica Bell,Irbid,424 Perez Rest Suite 623,273,Silver
1851,Susan Kline,Aqaba,912 Robert Route Apt. 777,1529,Gold
1852,Dana Sparks,Irbid,540 Christopher Ranch,4396,Silver
1853,Brittany Baker,Zarqa,761 Sandra Rest Apt. 921,4932,Gold
1854,Steven Green,Amman,88347 Murphy Extension Apt. 393,1692,Gold
1855,Mary Burns,Salt,4559 Quinn Estate Apt. 679,3605,Bronze
1856,Robert Hawkins,Ajloun,35486 Greene Lock Suite 309,4433,Bronze
1857,David Meyers,Ajloun,210 Katelyn Plains Apt. 806,2724,Platinum
1858,Debra Conner,Amman,56983 Richard Coves,2484,Silver
1859,Cody King,Aqaba,359 Wilkinson Locks,3828,Bronze
1860,Jennifer Howard,Madaba,36981 Smith Key Apt. 856,3917,Platinum
1861,Charles Grant,Jerash,78385 Judith Divide,4785,Bronze
1862,James Bennett,Zarqa,0084 Velasquez Street Apt. 498,3428,Platinum
1863,Patricia Willis,Aqaba,673 Padilla Pike,575,Silver
1864,Miguel Foster,Mafraq,428 James Trail,4509,Platinum
1865,Jose Chan DVM,Aqaba,852 Nolan Canyon Apt. 317,2427,Gold
1866,Lisa Reese,Salt,4795 Morgan Flats,3078,Gold
1867,Kimberly Jefferson,Jerash,22114 Kayla Track Suite 690,3939,Platinum
1868,Terry Singh,Ajloun,1877 Davis Mall Apt. 319,2535,Silver
1869,Michael Walters,Salt,5273 Gonzalez Pass Apt. 062,3525,Gold
1870,Vincent Villa,Salt,378 Parsons Circle,1847,Platinum
1871,Meghan Griffin,Salt,483 Dominic Stream,3112,Platinum
1872,Alexander Bradford,Ajloun,93753 Sandra Heights Suite 768,1910,Gold
1873,Lori Ford,Madaba,25038 Proctor Court Apt. 860,4338,Platinum
1874,Tammy Collins,Karak,8605 Lopez Drive,2719,Silver
1875,Heather Miller,Mafraq,3282 Richard Expressway Suite 578,1489,Platinum
1876,Craig Lopez,Aqaba,63684 Garner Prairie Apt. 747,2376,Platinum
1877,Jeremy Sherman,Jerash,28024 Carolyn Burg Suite 054,1001,Gold
1878,Barry Wiley,Ajloun,85848 Kathleen Rapid,2559,Gold
1879,Brandon Huber,Ajloun,25977 Harris Highway Apt. 684,2988,Silver
1880,Jonathan Lewis,Ajloun,1692 Wyatt Road,2215,Bronze
1881,Wendy Beasley,Salt,8538 Danny Creek Apt. 320,811,Bronze
1882,Krista Howard,Madaba,777 Stephanie Highway Suite 451,3157,Bronze
1883,George Vasquez DDS,Ajloun,900 Howell Glen,100,Platinum
1884,Madison Campbell,Aqaba,7044 Peterson Stream,1868,Gold
1885,Jennifer Jarvis,Madaba,5230 Sherri Highway Suite 021,469,Platinum
1886,Sherri Carter,Aqaba,6365 Roberts Squares Apt. 485,1941,Silver
1887,Maria Brown,Jerash,1863 Anne Brooks,3119,Platinum
1888,Richard Williams,Mafraq,864 Amy Prairie,2549,Platinum
1889,Thomas Davis,Jerash,75088 Mcpherson Tunnel,4509,Platinum
1890,Bianca Smith,Zarqa,8126 Leonard Stravenue,3571,Platinum
1891,Andrew Floyd Jr.,Madaba,20585 Ryan Plaza,3440,Silver
1892,Kenneth Lewis,Irbid,53784 Gregory Trafficway,3170,Silver
1893,Edward Lee,Salt,100 Melissa Fork Apt. 990,2968,Gold
1894,Sandra Jimenez,Karak,94916 Tonya River,2503,Bronze
1895,Raymond Trujillo,Jerash,61246 Kidd Rapid Apt. 951,1319,Platinum
1896,Kathryn Howard DDS,Amman,7930 Adkins Flats,1910,Silver
1897,Jennifer Blankenship,Jerash,420 Lindsey Flats Suite 571,1149,Silver
1898,Christopher Watson,Mafraq,9310 Johnson Fork,3320,Silver
1899,Amanda Short,Mafraq,6933 Nancy Square Suite 981,3426,Silver
1900,Jessica Holloway,Zarqa,886 Atkinson Streets,1265,Platinum
1901,Shelly Valentine,Mafraq,709 Cynthia Walks Suite 867,4090,Silver
1902,Mary Wood,Ajloun,7047 Brittany Road Suite 743,1188,Bronze
1903,Dawn Davis,Irbid,30499 Jeremy Trail Suite 167,349,Gold
1904,Michelle Rose,Mafraq,846 Stephanie Tunnel Apt. 711,536,Gold
1905,Matthew Perez,Mafraq,94684 Terry Inlet Apt. 525,1936,Silver
1906,James King,Irbid,0258 Chandler Circle,3507,Gold
1907,Alan Walker,Aqaba,94703 Levy Union Apt. 125,690,Platinum
1908,Tonya Miller,Zarqa,34018 Roy Creek,3593,Platinum
1909,Scott Miranda,Zarqa,87135 Johnson Track,1707,Silver
1910,Steven Rodriguez,Salt,98333 Caroline Stream Apt. 647,3099,Platinum
1911,Mark Hunter,Madaba,567 Campbell Dale,3585,Bronze
1912,Anthony Martinez PhD,Irbid,4336 John Crescent,3207,Gold
1913,Joseph Galloway,Irbid,94313 Cunningham Pass Apt. 754,637,Silver
1914,Michael Garcia,Madaba,5618 Anna Fork,1318,Platinum
1915,Shane Kane,Aqaba,283 Pope Plains Apt. 372,3762,Platinum
1916,Robert Watson,Karak,461 Fleming Expressway Suite 813,1375,Bronze
1917,Lindsey Shaw,Karak,100 Moore Flat,3310,Bronze
1918,Jill Stanley,Amman,194 Blair Gardens Apt. 601,1297,Bronze
1919,Rebekah Valentine,Amman,7003 Diaz Tunnel Suite 998,646,Gold
1920,Kurt Jacobs,Zarqa,2073 Vaughn Terrace Suite 033,1635,Gold
1921,Todd Jones,Salt,97967 Sarah Via,3176,Gold
1922,Kristina Davidson,Mafraq,56245 Thomas Curve Suite 384,2977,Silver
1923,Kevin Moore,Mafraq,0710 Morales Ridge Suite 964,3657,Silver
1924,Sandra Miranda,Madaba,740 Byrd Ways,1263,Platinum
1925,Derek Cabrera,Aqaba,87945 Schmidt Throughway,4107,Bronze
1926,Jamie Hardy,Jerash,5483 Hawkins Squares,3948,Silver
1927,Kevin Johnson,Salt,22692 Castro Ports,3153,Bronze
1928,Keith Cherry,Zarqa,6839 Ryan Roads,4952,Gold
1929,Mark Morgan,Jerash,95362 Sanchez Forge Suite 543,677,Gold
1930,Linda Curtis,Jerash,836 Melissa Fields,852,Bronze
1931,Jessica Austin,Karak,965 Shaw River,3523,Gold
1932,April Brady,Irbid,067 Loretta Prairie Apt. 854,635,Silver
1933,Jose Joseph,Irbid,85209 Bruce Corner Apt. 669,2164,Bronze
1934,Jeff Smith,Aqaba,013 Matthew Lodge Suite 103,3589,Silver
1935,Angela Hensley,Mafraq,05263 Davis Stravenue,1372,Gold
1936,James Jones,Ajloun,2653 Silva Glens,2661,Platinum
1937,Sonya White,Irbid,1529 Kristy River Suite 229,2973,Bronze
1938,Marcus Garcia,Madaba,458 Alyssa Prairie Apt. 730,3625,Silver
1939,Stephanie Escobar,Zarqa,3634 Perry Mission,586,Silver
1940,Linda Gordon,Karak,614 Autumn Rapid,4898,Platinum
1941,Brian Hansen,Jerash,0830 Kevin Run,4814,Bronze
1942,Richard Garcia,Aqaba,212 Peter Villages,4816,Silver
1943,Rebecca Escobar,Irbid,0348 Gonzalez Rue Suite 344,646,Platinum
1944,Jeremy Martinez,Jerash,8173 Katelyn Inlet Apt. 550,2452,Gold
1945,Michelle Johnston,Salt,363 Howard Trafficway Suite 861,3928,Silver
1946,Amber Baldwin,Salt,2805 Sarah Roads,922,Platinum
1947,Joseph Watson,Irbid,38681 King Creek,3072,Silver
1948,Sandra Reeves,Irbid,07920 Martinez Extension Apt. 217,4658,Silver
1949,Misty Ramsey,Karak,5479 Aaron Pass,4120,Silver
1950,Brian Perez,Zarqa,1873 Monique Walks,83,Bronze
1951,Benjamin Cooley,Karak,006 Daniel River,933,Silver
1952,Samantha Miller,Madaba,6506 Jennifer Isle Suite 978,3550,Gold
1953,Shannon Martin,Karak,04486 Vazquez Rapid,59,Bronze
1954,Shane Jones,Amman,03630 Jason Expressway Apt. 466,2810,Silver
1955,Mia Watson,Amman,544 Anthony Mill Suite 202,201,Silver
1956,Hannah Burton,Irbid,12422 Christopher Curve Suite 799,1194,Platinum
1957,Tiffany Powell,Madaba,7170 Decker Groves Suite 995,885,Silver
1958,Jorge Ross,Jerash,4916 Ramirez Tunnel,580,Bronze
1959,Kara Morris,Karak,2624 Danielle Ville,3574,Platinum
1960,Adrian Garcia,Amman,65333 Mcneil Tunnel,181,Silver
1961,Jack Sanchez,Madaba,15989 Collins Rest Apt. 315,604,Platinum
1962,Daniel Fields,Jerash,5177 Arnold Island,3579,Silver
1963,Kathryn Smith,Karak,70316 Raven Drive Suite 220,4037,Platinum
1964,Douglas Pineda,Jerash,72498 Sara Harbors,106,Bronze
1965,Jeffrey Bean,Mafraq,810 Strong Well Suite 445,448,Gold
1966,Paul Christian,Mafraq,175 John Isle Apt. 951,2436,Silver
1967,Lisa Williams,Amman,41633 Melissa Streets Suite 548,1602,Gold
1968,Mark Brewer,Mafraq,81948 Stacy Stream,2504,Gold
1969,Wayne Torres,Zarqa,261 Harrison Trail Suite 514,1771,Gold
1970,Travis Hernandez,Madaba,16831 Gloria Ways Apt. 691,2125,Silver
1971,Nathaniel Rich,Amman,61518 Cody Tunnel,3722,Silver
1972,Deborah Smith,Mafraq,1792 Marshall Throughway Suite 725,149,Gold
1973,Melissa Hall,Aqaba,6953 Short Rapids Apt. 862,3147,Platinum
1974,Christopher Weber,Ajloun,01973 Greene Common Apt. 642,454,Gold
1975,Tammy David,Ajloun,4106 Wolf Lake Suite 818,3624,Gold
1976,Renee Jones,Ajloun,555 Melissa Highway,2516,Silver
1977,Sherri Parrish,Irbid,23684 Gardner Ridge Suite 198,536,Platinum
1978,Brittney Gonzalez,Amman,577 Hudson Flats,3554,Silver
1979,Amy Walters,Irbid,75834 Shane Row,3701,Silver
1980,Elizabeth Henderson,Irbid,4203 John Glen,2615,Platinum
1981,Andrew Smith,Ajloun,7767 Lisa Camp Apt. 788,1543,Bronze
1982,Dustin Hodge,Aqaba,2951 Lee Mills,1805,Platinum
1983,Luke Cherry,Karak,43121 Holt Mountain Suite 821,361,Platinum
1984,Christina Mcguire,Aqaba,2919 Kenneth Hill Apt. 664,353,Platinum
1985,Crystal Guzman,Karak,52192 Kenneth Lakes,4938,Silver
1986,Anne Williams,Salt,25632 Brady Ways,4968,Gold
1987,Alicia Young,Zarqa,989 Anderson Canyon,788,Platinum
1988,Lori Stone,Karak,31724 Peter Springs Apt. 114,4021,Silver
1989,James Warren,Aqaba,0803 Hart Center,658,Platinum
1990,Alicia Garcia,Amman,36185 Diaz Divide Apt. 328,2440,Platinum
1991,Brian Contreras,Karak,279 Matthew Plains Apt. 135,2371,Silver
1992,Brooke Espinoza,Zarqa,2952 Bianca Centers Apt. 265,4601,Platinum
1993,Samantha Small,Irbid,950 Anita Park,2110,Gold
1994,Andrew Knight,Zarqa,3216 Riddle Plains,1972,Platinum
1995,Matthew Smith,Madaba,489 Robert Parkways Suite 470,3961,Gold
1996,Jennifer Shaw,Irbid,0523 Desiree Points,1365,Platinum
1997,Betty Charles,Madaba,053 Molina Squares,4140,Gold
1998,Alex Moon,Karak,8138 Farrell Mall,2410,Gold
1999,Glenda Nelson,Amman,377 Parker Islands Suite 987,4752,Silver
2000,Alex Murray,Amman,044 David Forest Suite 770,1471,Silver
2001,Ruben Scott,Salt,38634 Graves Oval,71,Platinum
2002,William Johnson,Mafraq,63897 Brown Plain,2822,Bronze
2003,Carlos Michael,Aqaba,072 Michael Vista,4389,Gold
2004,Tonya Oliver,Irbid,42006 Jordan Stream Suite 866,1926,Silver
2005,Ryan Dixon,Salt,20295 Johnson Centers Suite 518,1109,Bronze
2006,Dale Jordan,Ajloun,362 Jackson Plain,1763,Silver
2007,Katherine Meyer,Amman,3867 Olivia Roads,2365,Silver
2008,Brandon Cortez,Karak,3443 Amber Port,4408,Bronze
2009,Christy Dennis,Karak,282 Owens Fields Apt. 639,3604,Platinum
2010,Valerie Simmons,Irbid,86169 John Meadows,2772,Silver
2011,Patricia Johnston MD,Mafraq,707 Melton Bypass,3759,Platinum
2012,Brendan Parsons,Karak,91511 Nicole Mill,2473,Platinum
2013,Lisa Brown,Irbid,82877 Dana Isle,2075,Silver
2014,Jose Potts,Jerash,88710 Manuel Green Suite 416,1946,Gold
2015,Ryan Chapman,Irbid,082 Alan Manor Apt. 561,2060,Platinum
2016,Lisa Lee,Ajloun,844 Bianca Expressway Apt. 012,172,Silver
2017,Michael Terry,Irbid,79287 Bass Junction Apt. 361,1420,Platinum
2018,Maria Mueller,Aqaba,57312 Blair Fork,2933,Bronze
2019,Jeremy Jones,Ajloun,16346 Harvey Via Apt. 602,435,Gold
2020,Ashley Waller,Amman,072 Anthony Knolls Suite 517,1244,Silver
2021,Rachel Chavez,Aqaba,93911 Mosley Glens Apt. 740,3204,Silver
2022,James Hall,Madaba,5840 Hoffman Alley Suite 154,69,Bronze
2023,Gary Kaufman,Zarqa,025 Anderson Centers,1571,Bronze
2024,Rachel Ramirez,Irbid,5354 Gibson Curve Suite 069,97,Gold
2025,Kelly Lee,Mafraq,0201 Maria Manor,3516,Silver
2026,Christie Austin,Mafraq,20272 Clark Views Apt. 494,1807,Platinum
2027,Jennifer Rodriguez,Salt,162 Darin Ville Suite 556,3403,Bronze
2028,Jonathan Cherry,Irbid,99187 Christopher Square Apt. 191,4551,Platinum
2029,Jeffrey Smith,Aqaba,4723 Weber Court,965,Platinum
2030,Brett Hughes,Amman,21272 Rebecca Square Apt. 347,3271,Silver
2031,Mary Parsons,Amman,573 Carpenter Isle Apt. 180,4199,Bronze
2032,Angela Johnson,Mafraq,5915 Bradley Parkway,3913,Platinum
2033,Tammy Oliver,Madaba,48911 Kelley Gardens Apt. 844,366,Gold
2034,Mary Thomas,Madaba,45441 Judith Ways,4656,Platinum
2035,Trevor Davis,Mafraq,208 Gregory View Suite 949,2252,Gold
2036,Rebecca Ayers,Karak,918 Marshall Trail,2456,Gold
2037,Kevin Shields,Madaba,285 Brooks Flats Suite 368,1175,Bronze
2038,Lisa Ramirez,Aqaba,65068 Shawn Avenue,1597,Platinum
2039,Matthew Vaughn,Irbid,922 Cheyenne Harbors Apt. 932,511,Bronze
2040,Paul Sandoval,Salt,465 Taylor Glen Suite 925,1024,Platinum
2041,Karen Hill,Salt,02236 Cooper Rest,4086,Platinum
2042,Miranda Perez,Amman,778 Garza Vista,657,Bronze
2043,Grace Olsen,Ajloun,8980 Lee Overpass,1208,Platinum
2044,Susan Neal,Aqaba,79033 Sheila Ways Suite 406,317,Silver
2045,James Smith,Aqaba,7570 Kellie Green,875,Platinum
2046,Tonya Parsons,Madaba,522 John Cliffs Suite 223,959,Gold
2047,Christopher Sanchez,Mafraq,9357 Newman Parkway,1552,Bronze
2048,Ryan Sparks,Salt,319 Davis Square,932,Bronze
2049,Michael Charles,Jerash,508 Kristina Squares,4913,Gold
2050,Annette Hicks,Irbid,08931 Krystal Lights Suite 423,2392,Platinum
2051,Jason Chen,Ajloun,1866 John Road Apt. 960,4902,Platinum
2052,James Chambers,Mafraq,780 Keith Mission Suite 487,1592,Bronze
2053,Elizabeth Robinson,Aqaba,021 Whitney Wall,3726,Silver
2054,Patrick Torres,Madaba,09874 Smith Glen Apt. 015,1296,Bronze
2055,Zachary Maldonado,Zarqa,41859 Bruce Locks,3023,Silver
2056,John Hill,Karak,1246 Anthony Island Apt. 795,4836,Bronze
2057,Madeline Ferguson,Irbid,232 Gomez Junction,4607,Silver
2058,Jim Bean,Salt,256 Aaron Stravenue Suite 705,1801,Platinum
2059,Melissa Brown,Amman,2765 Kelly Village,4772,Bronze
2060,Douglas Morgan,Mafraq,475 Tiffany Lake Apt. 039,3245,Silver
2061,Jimmy Willis,Zarqa,7455 Bowman Avenue Suite 959,249,Bronze
2062,Joseph Shaw,Karak,09662 Burgess Alley,3148,Platinum
2063,Jasmine Gibson,Irbid,3896 Sandra Forest,567,Gold
2064,Nicole Drake,Salt,169 King Turnpike Apt. 965,1461,Platinum
2065,Andrew Fisher,Irbid,97681 Ryan Square,2875,Platinum
2066,Gabriel Thomas,Karak,61127 Lawson Turnpike Suite 651,3396,Platinum
2067,Steven Parsons,Salt,9422 Scott Plains,1301,Silver
2068,William Gordon,Aqaba,4885 Caldwell Summit Suite 148,4943,Platinum
2069,Melissa Moody,Zarqa,953 Tracy Crescent,815,Silver
2070,Kathleen Diaz,Irbid,07043 Hernandez Path,3198,Bronze
2071,Roberto Harris,Ajloun,4777 Simon Divide,1794,Bronze
2072,Margaret Burns,Jerash,04671 Randall Stravenue Suite 112,1748,Silver
2073,Paul Smith,Irbid,96685 Gonzalez Forges,181,Silver
2074,Nathan Ochoa,Mafraq,52225 Cooley Glen Suite 457,3011,Bronze
2075,James Burns,Salt,3387 Angela Bridge,2674,Silver
2076,Mallory Mahoney,Jerash,81355 Gallagher Isle Suite 858,3246,Platinum
2077,Mrs. Peggy Hall,Zarqa,20482 Abigail Pine Apt. 625,3270,Gold
2078,John Martinez,Mafraq,5814 Robert Fall Suite 487,4203,Silver
2079,Zachary Walker,Irbid,965 Caleb Trace,3746,Silver
2080,Joseph Flores,Karak,7196 Garrison Fork,1732,Bronze
2081,Shane Howard,Irbid,289 Miller Estate Apt. 792,4178,Silver
2082,Angela Garcia,Madaba,3164 Charles Pass Apt. 650,2613,Gold
2083,Colleen Nguyen,Zarqa,2127 David Cliff,1465,Silver
2084,Darlene Carlson,Zarqa,0499 Joshua Parkways,3545,Bronze
2085,Alan Baldwin,Amman,66153 Kathryn Lights,4287,Gold
2086,Julia Mckinney,Amman,051 Burke Mountain Suite 817,4349,Platinum
2087,Michael Thomas DVM,Amman,6294 Marsh Junctions Suite 054,2122,Silver
2088,Laura Ellis,Amman,53085 Salas Glens Apt. 878,996,Bronze
2089,Mitchell Mcneil,Ajloun,1453 Jackson Field,3561,Platinum
2090,Kevin Hudson,Karak,7462 Williams Road Suite 395,3193,Platinum
2091,Derek Kaiser,Amman,12870 Bradley Lake Apt. 480,1459,Bronze
2092,Brent Cantu,Salt,97894 Jason Landing Suite 703,1043,Silver
2093,Mary Perry,Salt,828 Evans Falls,1992,Silver
2094,Stephanie Vargas,Madaba,9311 Michael Freeway,3959,Gold
2095,Michael Schmitt,Amman,8217 Riley Village,4973,Silver
2096,Jessica Blackburn,Salt,6534 Gloria Underpass Apt. 541,3615,Bronze
2097,Jesus Miller,Irbid,8044 Robin Way Apt. 438,3907,Gold
2098,Marcus Bennett,Karak,14359 Edwards Club Apt. 944,845,Silver
2099,Katherine Jimenez DVM,Karak,844 Meyer Ville,3685,Bronze
2100,Erik Berry,Mafraq,4028 David Meadow,778,Gold
2101,Stephanie Allison,Karak,42041 Scott Estate,3838,Silver
2102,Timothy Stout,Karak,6355 Adam Groves,4227,Silver
2103,Ebony Patel,Aqaba,53774 Mendez Dam Suite 647,2465,Bronze
2104,Bailey Palmer,Irbid,104 Garrett Tunnel Apt. 660,107,Silver
2105,Kimberly Oconnor,Salt,56630 Sloan Walks Apt. 959,3657,Platinum
2106,Marc Christian,Madaba,6119 Friedman Square Suite 976,56,Bronze
2107,Lori Herring,Jerash,88102 Jarvis Locks,915,Platinum
2108,John Bryant,Salt,8571 Vanessa Corners,2936,Gold
2109,William Wright,Irbid,5182 Frey Viaduct Suite 685,4261,Gold
2110,John Harrison,Aqaba,5652 Mark Dam,3709,Silver
2111,Adam Miller,Madaba,098 Johnson Port Apt. 056,4417,Gold
2112,Joseph Bender,Ajloun,721 Thomas Roads,3888,Platinum
2113,Anthony Grant,Ajloun,4161 Michelle Cliffs Apt. 715,1476,Silver
2114,Lisa Ingram,Irbid,859 Danielle Dale,4603,Silver
2115,Thomas Rubio,Karak,029 Brown Divide Apt. 138,3378,Platinum
2116,Jean Griffin,Mafraq,424 Anthony Mountains,1216,Silver
2117,David Valdez,Amman,8249 Carol Courts,2027,Platinum
2118,Dustin Wright,Jerash,5611 Joseph Ferry,3628,Bronze
2119,Angela Macdonald,Amman,556 Barber Brooks Apt. 536,4457,Platinum
2120,Cody Gonzalez,Karak,7832 Trevino Route Suite 705,4892,Bronze
2121,Jenna Harris,Aqaba,564 Knapp Shore Apt. 118,1687,Silver
2122,Jennifer Lucas,Ajloun,7448 King Shore Apt. 864,4049,Bronze
2123,Mallory Mullins,Zarqa,1306 Marie Mall Suite 867,211,Silver
2124,Kenneth Green,Ajloun,5620 Adriana Lodge Suite 446,4412,Platinum
2125,Sharon Thomas,Aqaba,5716 John Squares Suite 329,447,Silver
2126,Michael Nguyen,Zarqa,3867 Jones Knolls,1945,Bronze
2127,Courtney Spencer,Karak,46548 Barker Mountain Suite 254,1397,Platinum
2128,Christine Dalton,Zarqa,28982 Cooper Via Apt. 950,3287,Platinum
2129,Logan Smith,Zarqa,77677 Margaret Knoll Suite 737,3212,Gold
2130,Marcus Maxwell,Karak,08311 Victoria Camp,4091,Bronze
2131,Ashley Krueger,Ajloun,837 Cooke Inlet Suite 980,3741,Gold
2132,Jeremy Prince,Aqaba,96406 Jerry Corner Suite 309,2668,Platinum
2133,Matthew Hebert,Irbid,596 Love Port,1083,Bronze
2134,Dawn Villa,Salt,2562 Haley Club Suite 479,3473,Gold
2135,Alexis Floyd,Madaba,116 Odom Bypass Apt. 609,354,Bronze
2136,Benjamin James,Ajloun,144 Bishop Crescent Suite 064,3869,Platinum
2137,Daniel Richardson,Karak,2142 Ward Locks,1223,Platinum
2138,Breanna Mclaughlin,Madaba,1458 Devin Dale Apt. 793,2786,Bronze
2139,Jessica Smith,Mafraq,032 Rodriguez Valley Suite 276,210,Silver
2140,Yolanda Hart,Aqaba,409 Cole Mountain,4890,Platinum
2141,Tracy Nelson,Jerash,039 Holland Stream Suite 661,3692,Bronze
2142,Charlotte Martinez,Madaba,69576 John Parkway Apt. 505,862,Gold
2143,Terry Alexander,Amman,53112 Mason Keys Apt. 129,2429,Platinum
2144,Rachel Perry,Salt,44011 Eric Islands Suite 112,1777,Bronze
2145,Susan Gordon,Karak,53058 Harold Junctions Apt. 937,3457,Platinum
2146,David Peterson,Karak,360 Harris Loaf Suite 157,2485,Gold
2147,John Richardson,Mafraq,3836 Amanda Place,2464,Gold
2148,Sharon Nguyen,Zarqa,476 Drew Mountain,3891,Bronze
2149,Janet Williams,Jerash,7074 Ramirez Centers Suite 084,3382,Silver
2150,Megan Brown,Salt,1244 Burke Spur Apt. 009,2792,Gold
2151,Bonnie Ellison,Irbid,4135 Julie Courts,3401,Platinum
2152,Paul Yang,Madaba,90578 Austin Causeway Suite 800,860,Bronze
2153,Madison Lowe,Amman,42178 Anderson Knolls Suite 388,2031,Platinum
2154,Heidi Hudson,Ajloun,94330 Walker Mountain,2991,Bronze
2155,Trevor Williams,Zarqa,2613 Alicia Crossing,1573,Silver
2156,Angela Vega,Karak,109 Jeremy Spring Apt. 135,109,Gold
2157,Shannon Wood,Zarqa,8444 Hawkins Shores,4858,Silver
2158,Keith Green,Jerash,85137 Andrea Ridges Apt. 072,3572,Silver
2159,Samantha White,Irbid,87427 Crystal Drives Suite 123,4119,Bronze
2160,Jack Page,Amman,131 Aaron Radial,1976,Gold
2161,Mark Williams,Irbid,30261 Alyssa Port Apt. 988,4024,Platinum
2162,Matthew Nelson,Ajloun,4245 Davis Tunnel Apt. 685,2807,Gold
2163,Cameron Rodriguez,Ajloun,12150 Oneill Avenue,4693,Gold
2164,Hannah Farley,Madaba,8916 Kyle Mills Suite 580,1438,Platinum
2165,John Cruz,Irbid,066 Curtis Pass Apt. 079,2307,Platinum
2166,David Gutierrez,Salt,878 Ryan Shores,4127,Platinum
2167,Norman Williams,Mafraq,146 Joy Roads,3404,Gold
2168,Robert Davis,Jerash,44249 Wade Key,659,Platinum
2169,Ryan Cunningham,Zarqa,7093 Riley Crescent,278,Bronze
2170,Michael Smith,Jerash,43789 Avila Loop Apt. 699,2280,Bronze
2171,Crystal Mcdowell,Irbid,0960 John Flats,1956,Bronze
2172,Mrs. Jillian Jimenez,Zarqa,231 Schaefer Cliff,1632,Platinum
2173,Rebecca Martin,Karak,638 Garcia Glens Apt. 780,2492,Gold
